"STATION","NAME","DATE","TAVG"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-10","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-11","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-12","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-13","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-14","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-15","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-16","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-17","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-18","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-19","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-20","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-21","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-22","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-23","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-24","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-25","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-26","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-27","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-28","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-29","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-30","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-05-31","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-01","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-02","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-03","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-04","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-05","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-06","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-07","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-08","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-09","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-10","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-11","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-12","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-13","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-14","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-15","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-16","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-17","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-18","97"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-19","96"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-20","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-21","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-22","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-23","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-24","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-25","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-26","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-27","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-28","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-29","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-06-30","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-01","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-02","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-03","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-04","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-05","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-06","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-07","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-08","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-09","96"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-10","97"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-11","96"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-12","94"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-13","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-14","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-15","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-16","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-17","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-18","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-19","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-20","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-21","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-22","96"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-23","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-24","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-25","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-26","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-27","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-28","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-29","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-30","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-07-31","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-01","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-02","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-03","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-04","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-05","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-06","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-07","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-08","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-09","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-10","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-11","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-12","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-13","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-14","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-15","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-16","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-17","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-18","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-19","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-20","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-21","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-22","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-23","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-24","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-25","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-26","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-27","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-28","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-29","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-30","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-08-31","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-01","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-02","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-03","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-04","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-05","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-06","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-07","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-08","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-09","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-10","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-11","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-12","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-13","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-14","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-15","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-16","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-17","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-18","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-19","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-20","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-21","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-22","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-23","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-24","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-25","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-26","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-27","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-28","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-29","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-09-30","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-01","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-02","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-03","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-04","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-05","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-06","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-07","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-08","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-09","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-10","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-11","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-12","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-13","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-14","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-15","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-16","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-17","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-18","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-19","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-20","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-21","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-22","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-23","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-24","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-25","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-26","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-27","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-28","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-29","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-30","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-10-31","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-01","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-02","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-03","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-04","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-05","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-06","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-07","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-08","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-09","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-10","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-11","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-12","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-13","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-14","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-15","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-16","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-17","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-18","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-19","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-20","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-21","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-22","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-23","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-24","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-25","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-26","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-27","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-28","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-29","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-11-30","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-01","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-02","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-03","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-04","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-05","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-06","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-07","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-08","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-09","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-10","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-11","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-12","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-13","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-14","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-15","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-16","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-17","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-18","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-19","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-20","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-21","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-22","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-23","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-24","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-25","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-26","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-27","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-28","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-29","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-30","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2021-12-31","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-01","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-02","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-03","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-04","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-05","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-06","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-07","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-08","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-09","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-10","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-11","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-12","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-13","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-14","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-15","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-16","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-17","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-18","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-19","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-20","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-21","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-22","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-23","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-24","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-25","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-26","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-27","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-28","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-29","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-30","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-01-31","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-01","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-02","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-03","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-04","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-05","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-06","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-07","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-08","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-09","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-10","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-11","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-12","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-13","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-14","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-15","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-16","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-17","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-18","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-19","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-20","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-21","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-22","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-23","36"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-24","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-25","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-26","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-27","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-02-28","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-01","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-02","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-03","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-04","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-05","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-06","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-07","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-08","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-09","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-10","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-11","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-12","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-13","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-14","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-15","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-16","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-17","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-18","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-19","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-20","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-21","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-22","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-23","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-24","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-25","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-26","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-27","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-28","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-29","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-30","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-03-31","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-01","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-02","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-03","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-04","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-05","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-06","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-07","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-08","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-09","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-10","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-11","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-12","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-13","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-14","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-15","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-16","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-17","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-18","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-19","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-20","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-21","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-22","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-23","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-24","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-25","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-26","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-27","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-28","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-29","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-04-30","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-05-01","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-05-02","66"
